country,eprc_v1,eprc_v2,eprc_v3,epr_v1,epr_v3,epc,ept_v1,ept_v3,year,primerate,youthrate,oldrate,gdp
USA,0.257,"","",0.257,"","",0.25,,1987,12.1973523776,5.0449922469,5.0449922469,4870220
USA,0.257,"","",0.257,"","",0.25,,1987,12.1973523776,12.1973523776,5.0449922469,4870220
USA,0.257,"","",0.257,"","",0.25,,1988,11.0317284225,4.4632976761,4.4632976761,5252630
USA,0.257,"","",0.257,"","",0.25,,1988,11.0317284225,11.0317284225,4.4632976761,5252630
USA,0.257,"","",0.257,"","",0.25,,1989,10.8977544843,4.2215381767,4.2215381767,5657700
USA,0.257,"","",0.257,"","",0.25,,1989,10.8977544843,10.8977544843,4.2215381767,5657700
USA,0.257,"","",0.257,"","",0.25,,1990,11.1595233861,4.5786488231,4.5786488231,5979580
USA,0.257,"","",0.257,"","",0.25,,1990,11.1595233861,11.1595233861,4.5786488231,5979580
USA,0.257,"","",0.257,"","",0.25,,1991,13.4415256957,5.7001985588,5.7001985588,6174050
USA,0.257,"","",0.257,"","",0.25,,1991,13.4415256957,13.4415256957,5.7001985588,6174050
USA,0.257,"","",0.257,"","",0.25,,1992,14.230199852,6.3612897581,6.3612897581,6539300
USA,0.257,"","",0.257,"","",0.25,,1992,14.230199852,14.230199852,6.3612897581,6539300
USA,0.257,"","",0.257,"","",0.25,,1993,13.3711206096,5.8431114326,5.8431114326,6878710
USA,0.257,"","",0.257,"","",0.25,,1993,13.3711206096,13.3711206096,5.8431114326,6878710
USA,0.257,"","",0.257,"","",0.25,,1994,12.4600934623,4.9670919508,4.9670919508,7308750
USA,0.257,"","",0.257,"","",0.25,,1994,12.4600934623,12.4600934623,4.9670919508,7308750
USA,0.257,"","",0.257,"","",0.25,,1995,12.0734663435,4.4509356842,4.4509356842,7664060
USA,0.257,"","",0.257,"","",0.25,,1995,12.0734663435,12.0734663435,4.4509356842,7664060
USA,0.257,"","",0.257,"","",0.25,,1996,12.0143511306,4.2835888747,4.2835888747,8100200
USA,0.257,"","",0.257,"","",0.25,,1996,12.0143511306,12.0143511306,4.2835888747,8100200
USA,0.257,"","",0.257,"","",0.25,,1997,11.2886693999,3.8857968478,3.8857968478,8608515
USA,0.257,"","",0.257,"","",0.25,,1997,11.2886693999,11.2886693999,3.8857968478,8608515
USA,0.257,1.005,"",0.257,"",2.875,0.25,,1998,10.440739895,3.5019297588,3.5019297588,9089168
USA,0.257,1.005,"",0.257,"",2.875,0.25,,1998,10.440739895,10.440739895,3.5019297588,9089168
USA,0.257,1.005,"",0.257,"",2.875,0.25,,1999,9.8980554183,3.2037741163,3.2037741163,9660624
USA,0.257,1.005,"",0.257,"",2.875,0.25,,1999,9.8980554183,9.8980554183,3.2037741163,9660624
USA,0.257,1.005,"",0.257,"",2.875,0.25,,2000,9.3415619589,3.0583965363,3.0583965363,10284779
USA,0.257,1.005,"",0.257,"",2.875,0.25,,2000,9.3415619589,9.3415619589,3.0583965363,10284779
USA,0.257,1.005,"",0.257,"",2.875,0.25,,2001,10.5570150051,3.7744375675,3.7744375675,10621824
USA,0.257,1.005,"",0.257,"",2.875,0.25,,2001,10.5570150051,10.5570150051,3.7744375675,10621824
USA,0.257,1.005,"",0.257,"",2.875,0.25,,2002,11.9958866136,4.8132600596,4.8132600596,10977514
USA,0.257,1.005,"",0.257,"",2.875,0.25,,2002,11.9958866136,11.9958866136,4.8132600596,10977514
USA,0.257,1.005,"",0.257,"",2.875,0.25,,2003,12.4270262932,5.016176485,5.016176485,11510670
USA,0.257,1.005,"",0.257,"",2.875,0.25,,2003,12.4270262932,12.4270262932,5.016176485,11510670
USA,0.257,1.005,"",0.257,"",2.875,0.25,,2004,11.8426370863,4.5543119571,4.5543119571,12274928
USA,0.257,1.005,"",0.257,"",2.875,0.25,,2004,11.8426370863,11.8426370863,4.5543119571,12274928
USA,0.257,1.005,"",0.257,"",2.875,0.25,,2005,11.3094971065,4.140313321,4.140313321,13093726
USA,0.257,1.005,"",0.257,"",2.875,0.25,,2005,11.3094971065,11.3094971065,4.140313321,13093726
USA,0.257,1.005,"",0.257,"",2.875,0.25,,2006,10.5072787354,3.7598849054,3.7598849054,13855888
USA,0.257,1.005,"",0.257,"",2.875,0.25,,2006,10.5072787354,10.5072787354,3.7598849054,13855888
USA,0.257,1.005,"",0.257,"",2.875,0.25,,2007,10.5414772472,3.7411119842,3.7411119842,14477635
USA,0.257,1.005,"",0.257,"",2.875,0.25,,2007,10.5414772472,10.5414772472,3.7411119842,14477635
USA,0.257,1.005,1.171,0.257,0.49,2.875,0.25,0.333,2008,12.8449527959,4.8153647205,4.8153647205,14718582
USA,0.257,1.005,1.171,0.257,0.49,2.875,0.25,0.333,2008,12.8449527959,12.8449527959,4.8153647205,14718582
USA,0.257,1.005,1.171,0.257,0.49,2.875,0.25,0.333,2009,17.5983146067,8.2888319099,8.2888319099,14418739
USA,0.257,1.005,1.171,0.257,0.49,2.875,0.25,0.333,2009,17.5983146067,17.5983146067,8.2888319099,14418739
USA,0.257,1.005,1.171,0.257,0.49,2.875,0.25,0.333,2010,18.4206754885,8.6031533238,8.6031533238,14964372
USA,0.257,1.005,1.171,0.257,0.49,2.875,0.25,0.333,2010,18.4206754885,18.4206754885,8.6031533238,14964372
USA,0.257,1.005,1.171,0.257,0.49,2.875,0.25,0.333,2011,17.3080586778,7.9317496044,7.9317496044,15517926
USA,0.257,1.005,1.171,0.257,0.49,2.875,0.25,0.333,2011,17.3080586778,17.3080586778,7.9317496044,15517926
USA,0.257,1.005,1.171,0.257,0.49,2.875,0.25,0.333,2012,16.2132957482,7.0142517111,7.0142517111,16163158
USA,0.257,1.005,1.171,0.257,0.49,2.875,0.25,0.333,2012,16.2132957482,16.2132957482,7.0142517111,16163158
USA,0.257,1.005,1.171,0.257,0.49,2.875,0.25,0.333,2013,15.5465132594,6.3121440054,6.3121440054,16768053
USA,0.257,1.005,1.171,0.257,0.49,2.875,0.25,0.333,2013,15.5465132594,15.5465132594,6.3121440054,16768053
ZAF,"","","","","","","",,2001,49.5565913517,21.2129805747,21.2129805747,1020007
ZAF,"","","","","","","",,2001,49.5565913517,49.5565913517,21.2129805747,1020007
ZAF,"","","","","","","",,2002,52.3655102625,22.6968782526,22.6968782526,1171086
ZAF,"","","","","","","",,2002,52.3655102625,52.3655102625,22.6968782526,1171086
ZAF,"","","","","","","",,2003,54.8277261128,22.4051344823,22.4051344823,1272537
ZAF,"","","","","","","",,2003,54.8277261128,54.8277261128,22.4051344823,1272537
ZAF,"","","","","","","",,2004,51.0471490308,20.4932319853,20.4932319853,1415273
ZAF,"","","","","","","",,2004,51.0471490308,51.0471490308,20.4932319853,1415273
ZAF,"","","","","","","",,2005,48.3130308899,20.0650969167,20.0650969167,1571082
ZAF,"","","","","","","",,2005,48.3130308899,48.3130308899,20.0650969167,1571082
ZAF,"","","","","","","",,2006,46.6627413754,18.933425375,18.933425375,1767422
ZAF,"","","","","","","",,2006,46.6627413754,46.6627413754,18.933425375,1767422
ZAF,"","","","","","","",,2007,46.483371242,18.6292678954,18.6292678954,2016185
ZAF,"","","","","","","",,2007,46.483371242,46.483371242,18.6292678954,2016185
ZAF,2.159,2.078,2.006,2.159,2.059,1.875,0.5,0.583,2008,45.6143236564,19.167141487,19.167141487,2256485
ZAF,2.159,2.078,2.006,2.159,2.059,1.875,0.5,0.583,2008,45.6143236564,45.6143236564,19.167141487,2256485
ZAF,2.159,2.078,2.006,2.159,2.059,1.875,0.5,0.583,2009,48.3356531059,20.4776911084,20.4776911084,2408075
ZAF,2.159,2.078,2.006,2.159,2.059,1.875,0.5,0.583,2009,48.3356531059,48.3356531059,20.4776911084,2408075
ZAF,2.159,2.078,2.006,2.159,2.059,1.875,0.5,0.583,2010,51.2115858625,21.6077822891,21.6077822891,2673772
ZAF,2.159,2.078,2.006,2.159,2.059,1.875,0.5,0.583,2010,51.2115858625,51.2115858625,21.6077822891,2673772
ZAF,2.159,2.078,2.006,2.159,2.059,1.875,0.5,0.583,2011,50.2816509518,21.9771160303,21.9771160303,2932730
ZAF,2.159,2.078,2.006,2.159,2.059,1.875,0.5,0.583,2011,50.2816509518,50.2816509518,21.9771160303,2932730
ZAF,2.159,2.078,2.006,2.159,2.059,1.875,0.5,0.583,2012,51.698207319,21.8924951791,21.8924951791,3138980
ZAF,2.159,2.078,2.006,2.159,2.059,1.875,0.5,0.583,2012,51.698207319,51.698207319,21.8924951791,3138980
ZAF,"","","","","","","",,2013,51.4256854908,21.7778392748,21.7778392748,3385369
ZAF,"","","","","","","",,2013,51.4256854908,51.4256854908,21.7778392748,3385369
